10739,01/03/2011,,EXIV1,1,100
10740,01/03/2011,,EXIV1,1,100
10011,01/03/2013,0,EXVII5,1,100
10059,01/03/2013,0,EXVI5,1,100
10679,01/03/2013,0,EXVI5,1,100
10698,01/03/2013,0,EXV4,1,100
10700,01/03/2013,0,EXVI5,1,100
10720,01/03/2013,0,EXV4,1,100
10721,01/03/2013,0,EXV5,1,100
10733,01/03/2013,0,EXV5,1,100
10738,01/03/2013,0,EXV4,1,100
10769,01/03/2013,0,EXIV5,1,100
10802,01/03/2013,0,DX1,2,100
50208,01/03/2013,,CVII1,4,100
151,01/04/1995,0,C1,12,100
327,01/04/1995,0,E2,57,100
378,01/04/1997,0,E1,58,100
10745,01/04/2001,,XVIII1,13,100
13,01/04/2004,,CVII5,3,100
75,01/04/2004,,DX1,2,100
146,01/04/2004,,CVII5,3,100
148,01/04/2004,,DX1,2,100
157,01/04/2004,,DIX3,2,100
195,01/04/2004,,DIX1,2,100
254,01/04/2004,,DIX1,2,100
261,01/04/2004,,DXI5,2,100
308,01/04/2004,,BIV5,6,100
346,01/04/2004,,CVI5,14,100
474,01/04/2004,,CVII4,3,100
475,01/04/2004,,CVII3,3,100
476,01/04/2004,,DIX3,2,100
478,01/04/2004,,CVII3,3,100
481,01/04/2004,,CVI3,3,100
482,01/04/2004,,DVIII3,2,100
486,01/04/2004,,DX4,2,100
488,01/04/2004,,DX1,2,100
490,01/04/2004,,BIV3,5,100
493,01/04/2004,,BIV4,6,100
494,01/04/2004,,DIX3,2,100
497,01/04/2004,,BIV3,6,100
498,01/04/2004,,DXI3,2,100
504,01/04/2004,,DX1,2,100
505,01/04/2004,,CVII3,3,100
506,01/04/2004,,DXI4,2,100
507,01/04/2004,,CVI3,3,100
509,01/04/2004,,DIX3,2,100
511,01/04/2004,,CVI1,14,100
514,01/04/2004,,CVI3,14,100
516,01/04/2004,,DX3,2,100
521,01/04/2004,,EXIV5,1,100
522,01/04/2004,,EXIV4,1,100
524,01/04/2004,,EXV5,1,100
525,01/04/2004,,EXV5,1,100
526,01/04/2004,,EXV4,1,100
527,01/04/2004,,EXV4,1,100
528,01/04/2004,,EXIV4,1,100
529,01/04/2004,,EXV4,1,100
530,01/04/2004,,EXV5,1,100
533,01/04/2004,,EXV5,1,100
534,01/04/2004,,EXV1,1,100
535,01/04/2004,,EXV4,1,100
536,01/04/2004,,EXV4,1,100
539,01/04/2004,,FXIX5,13,100
540,01/04/2004,,EXIV5,1,100
541,01/04/2004,,EXIV5,1,100
542,01/04/2004,,EXIV4,1,100
543,01/04/2004,,EXV4,1,100
544,01/04/2004,,EXV5,1,100
545,01/04/2004,,EXV5,1,100
546,01/04/2004,,EXIV4,1,100
548,01/04/2004,,EXIV4,1,100
549,01/04/2004,,EXV5,1,100
550,01/04/2004,,EXV4,1,100
551,01/04/2004,,EXV5,1,100
552,01/04/2004,,EXIV5,1,100
553,01/04/2004,,EXIV5,1,100
554,01/04/2004,,EXV5,1,100
555,01/04/2004,,EXV4,1,100
556,01/04/2004,,EXV5,1,100
557,01/04/2004,,EXIV4,1,100
558,01/04/2004,,EXIV4,1,100
559,01/04/2004,,EXV5,1,100
560,01/04/2004,,EXV5,1,100
561,01/04/2004,,EXV5,1,100
562,01/04/2004,,EXV5,1,100
563,01/04/2004,,EXV5,1,100
564,01/04/2004,,EXV4,1,100
567,01/04/2004,,EXV5,1,100
568,01/04/2004,,EXV5,1,100
569,01/04/2004,,EXV5,1,100
570,01/04/2004,,EXV5,1,100
572,01/04/2004,,EXV5,1,100
574,01/04/2004,,EXIV5,1,100
575,01/04/2004,,EXV5,1,100
576,01/04/2004,,EXIV5,1,100
578,01/04/2004,,EXIV5,1,100
579,01/04/2004,,EXV4,1,100
580,01/04/2004,0,EXIII5,1,100
582,01/04/2004,,EXV4,1,100
583,01/04/2004,,EXIV5,1,100
584,01/04/2004,,EXV5,1,100
585,01/04/2004,,EXV5,1,100
586,01/04/2004,,EXV5,1,100
587,01/04/2004,,EXIV4,1,100
588,01/04/2004,,EXV5,1,100
589,01/04/2004,,EXIV5,1,100
590,01/04/2004,,EXIV3,1,100
593,01/04/2004,,EXIV4,1,100
594,01/04/2004,,EXV5,1,100
595,01/04/2004,,EXV5,1,100
599,01/04/2004,,EXIV5,1,100
600,01/04/2004,,EXV5,1,100
601,01/04/2004,,EXV5,1,100
602,01/04/2004,,EXIV4,1,100
603,01/04/2004,,EXIV4,1,100
604,01/04/2004,,EXV5,1,100
605,01/04/2004,,EXV4,1,100
608,01/04/2004,,EXIV4,1,100
609,01/04/2004,,EXV5,1,100
610,01/04/2004,,EXV1,1,100
611,01/04/2004,,EXV5,1,100
612,01/04/2004,,EXV5,1,100
613,01/04/2004,,EXIV5,1,100
614,01/04/2004,,EXV4,1,100
615,01/04/2004,,EXV5,1,100
616,01/04/2004,,EXIV4,1,100
617,01/04/2004,,EXIV4,1,100
619,01/04/2004,,EXV5,1,100
621,01/04/2004,,EXV4,1,100
623,01/04/2004,,EXIV5,1,100
624,01/04/2004,,EXV5,1,100
625,01/04/2004,,EXII4,1,100
626,01/04/2004,,FXIX5,13,100
627,01/04/2004,,FXIX5,13,100
628,01/04/2004,,FXIX5,13,100
629,01/04/2004,,FXIX4,13,100
630,01/04/2004,,FXIX3,13,100
631,01/04/2004,,FXIX5,13,100
632,01/04/2004,,FXVII5,13,100
633,01/04/2004,,FXIX5,13,100
636,01/04/2004,,FXIX5,13,100
638,01/04/2004,0,FXIX5,13,100
640,01/04/2004,,FXIX5,13,100
641,01/04/2004,,FXIX5,13,100
642,01/04/2004,,FXIX5,13,100
643,01/04/2004,,FXIX4,13,100
644,01/04/2004,,FXIX5,13,100
645,01/04/2004,,FXIX5,13,100
646,01/04/2004,,FXIX5,13,100
648,01/04/2004,,EXV5,1,100
649,01/04/2004,,CVII3,14,100
650,01/04/2004,,CVI3,3,100
652,01/04/2004,,EXV5,1,100
653,01/04/2004,,EXIV4,1,100
656,01/04/2004,,CVI3,3,100
658,01/04/2004,,CV3,3,100
660,01/04/2004,,DX3,2,100
662,01/04/2004,,CVII3,3,100
664,01/04/2004,,EXIV3,1,100
665,01/04/2004,,EXV5,1,100
666,01/04/2004,,CVII5,3,100
667,01/04/2004,,CVII3,3,100
668,01/04/2004,,EXV5,1,100
670,01/04/2004,,CVI3,3,100
672,01/04/2004,,EXIV3,1,100
673,01/04/2004,,EXIV4,1,100
675,01/04/2004,,EXIV4,1,100
676,01/04/2004,,CVI3,3,100
678,01/04/2004,,BIV3,5,100
683,01/04/2004,,CVII5,3,100
684,01/04/2004,,CVII5,3,100
685,01/04/2004,,CVII1,3,100
686,01/04/2004,,FXVII4,13,100
688,01/04/2004,,CVI3,3,100
689,01/04/2004,,EXIV3,1,100
690,01/04/2004,0,DXI3,2,100
691,01/04/2004,,FXIX5,13,100
693,01/04/2004,,FXIX4,13,100
694,01/04/2004,,EXIV3,1,100
695,01/04/2004,,EXV4,1,100
697,01/04/2004,,CVI3,14,100
698,01/04/2004,,BIV3,5,100
701,01/04/2004,,EXIV3,1,100
702,01/04/2004,,EXIV3,1,100
707,01/04/2004,,CVI4,14,100
708,01/04/2004,,EXIV3,1,100
709,01/04/2004,,EXV3,1,100
710,01/04/2004,,EXIV3,1,100
712,01/04/2004,,EXIV3,1,100
713,01/04/2004,,CVI3,14,100
714,01/04/2004,,FXIX5,13,100
715,01/04/2004,,FXIX1,13,100
718,01/04/2004,,EXIII4,1,100
719,01/04/2004,,CVI3,3,100
721,01/04/2004,,EXIV3,1,100
724,01/04/2004,,DX3,2,100
726,01/04/2004,,DXI3,2,100
728,01/04/2004,,DVIII4,2,100
729,01/04/2004,,DIX2,2,100
731,01/04/2004,,DXI4,2,100
732,01/04/2004,,CVI2,14,100
734,01/04/2004,,CVI2,14,100
735,01/04/2004,,BIV2,5,100
736,01/04/2004,,CVII5,3,100
738,01/04/2004,,DIX1,2,100
742,01/04/2004,,BIV2,5,100
744,01/04/2004,,BIV2,5,100
747,01/04/2004,,BIV2,6,100
748,01/04/2004,,BIV2,6,100
749,01/04/2004,,CVII5,14,100
750,01/04/2004,,CVI4,14,100
752,01/04/2004,,CVII2,14,100
754,01/04/2004,,CVI2,3,100
756,01/04/2004,,CVI2,14,100
757,01/04/2004,,CVI5,14,100
758,01/04/2004,,BIV2,5,100
761,01/04/2004,,BIV2,6,100
762,01/04/2004,,DXI5,2,100
765,01/04/2004,,DXI1,2,100
766,01/04/2004,,DXI4,2,100
767,01/04/2004,,DIX1,2,100
769,01/04/2004,,CVI2,14,100
771,01/04/2004,,DIX2,2,100
773,01/04/2004,,BIV2,6,100
774,01/04/2004,,CVII1,14,100
775,01/04/2004,,CVII1,14,100
776,01/04/2004,,DXI1,2,100
777,01/04/2004,,CVII1,14,100
778,01/04/2004,,CVII1,14,100
779,01/04/2004,,DX5,2,100
780,01/04/2004,,CVII1,14,100
782,01/04/2004,,BIV2,6,100
783,01/04/2004,,DXI4,2,100
784,01/04/2004,,CVII5,14,100
785,01/04/2004,,CVII1,14,100
786,01/04/2004,,BIV2,6,100
788,01/04/2004,,DX1,2,100
790,01/04/2004,,BIV2,6,100
791,01/04/2004,0,DXI5,2,100
792,01/04/2004,,CV2,3,100
793,01/04/2004,,CVII2,3,100
794,01/04/2004,,CVI5,14,100
795,01/04/2004,,CVII1,14,100
797,01/04/2004,,CVII1,14,100
798,01/04/2004,,DXI4,2,100
799,01/04/2004,,DX3,2,100
800,01/04/2004,,DX5,2,100
801,01/04/2004,,CVII1,14,100
803,01/04/2004,,DXI4,2,100
804,01/04/2004,,DX4,2,100
806,01/04/2004,,DX5,2,100
807,01/04/2004,,DX2,2,100
809,01/04/2004,,DIX5,2,100
810,01/04/2004,,DXI2,2,100
811,01/04/2004,,DX4,2,100
812,01/04/2004,,DXI5,2,100
813,01/04/2004,,DXI5,2,100
814,01/04/2004,,DX2,2,100
815,01/04/2004,,CVII5,14,100
816,01/04/2004,,CVII5,14,100
817,01/04/2004,,CVII4,14,100
818,01/04/2004,,CVII1,14,100
819,01/04/2004,,CVII1,14,100
820,01/04/2004,,CVII5,14,100
821,01/04/2004,,CVII3,14,100
824,01/04/2004,,CVII2,14,100
825,01/04/2004,,BIV2,6,100
826,01/04/2004,0,DX3,2,100
828,01/04/2004,,EXIII3,1,100
829,01/04/2004,,EXIV3,1,100
830,01/04/2004,,FXVI3,13,100
